node_id,protein_id_flag,protein_id
5977,8,DDX10_HUMAN
5978,8,DDX10_HUMAN
5979,8,DDX10_HUMAN
5980,8,DDX10_HUMAN
5981,8,DDX10_HUMAN
5982,8,DDX10_HUMAN
5983,8,DDX10_HUMAN
5984,8,DDX10_HUMAN
5985,8,DDX10_HUMAN
5986,8,DDX10_HUMAN
5987,8,DDX10_HUMAN
5988,8,DDX10_HUMAN
5989,8,DDX10_HUMAN
5990,8,DDX10_HUMAN
5991,8,DDX10_HUMAN
5992,8,DDX10_HUMAN
5993,8,DDX10_HUMAN
5994,8,DDX10_HUMAN
5995,8,DDX10_HUMAN
5996,8,DDX10_HUMAN
5997,8,DDX10_HUMAN
5998,8,DDX10_HUMAN
5999,8,DDX10_HUMAN
6000,8,DDX10_HUMAN
6001,8,DDX10_HUMAN
6002,8,DDX10_HUMAN
6003,8,DDX10_HUMAN
6004,8,DDX10_HUMAN
6005,8,DDX10_HUMAN
6006,8,DDX10_HUMAN
6007,8,DDX10_HUMAN
6008,8,DDX10_HUMAN
6009,8,DDX10_HUMAN
6010,8,DDX10_HUMAN
6011,8,DDX10_HUMAN
6012,8,DDX10_HUMAN
6013,8,DDX10_HUMAN
6014,8,DDX10_HUMAN
6015,8,DDX10_HUMAN
6016,8,DDX10_HUMAN
6017,8,DDX10_HUMAN
6018,8,DDX10_HUMAN
6019,8,DDX10_HUMAN
6020,8,DDX10_HUMAN
6021,8,DDX10_HUMAN
6022,8,DDX10_HUMAN
6023,8,DDX10_HUMAN
6024,8,DDX10_HUMAN
6025,8,DDX10_HUMAN
6026,8,DDX10_HUMAN
6027,8,DDX10_HUMAN
6028,8,DDX10_HUMAN
6029,8,DDX10_HUMAN
6030,8,DDX10_HUMAN
6031,8,DDX10_HUMAN
6032,8,DDX10_HUMAN
6033,8,DDX10_HUMAN
6034,8,DDX10_HUMAN
6035,8,DDX10_HUMAN
6036,8,DDX10_HUMAN
6037,8,DDX10_HUMAN
6038,8,DDX10_HUMAN
6039,8,DDX10_HUMAN
6040,8,DDX10_HUMAN
6041,8,DDX10_HUMAN
6042,8,DDX10_HUMAN
6043,8,DDX10_HUMAN
6044,8,DDX10_HUMAN
6045,8,DDX10_HUMAN
6046,8,DDX10_HUMAN
6047,8,DDX10_HUMAN
6048,8,DDX10_HUMAN
6049,8,DDX10_HUMAN
6050,8,DDX10_HUMAN
6051,8,DDX10_HUMAN
6052,8,DDX10_HUMAN
6053,8,DDX10_HUMAN
6054,8,DDX10_HUMAN
6055,8,DDX10_HUMAN
6056,8,DDX10_HUMAN
6057,8,DDX10_HUMAN
6058,8,DDX10_HUMAN
6059,8,DDX10_HUMAN
6060,8,DDX10_HUMAN
6061,8,DDX10_HUMAN
6062,8,DDX10_HUMAN
6063,8,DDX10_HUMAN
6064,8,DDX10_HUMAN
6065,8,DDX10_HUMAN
6066,8,DDX10_HUMAN
6067,8,DDX10_HUMAN
6068,8,DDX10_HUMAN
6069,8,DDX10_HUMAN
6070,8,DDX10_HUMAN
6071,8,DDX10_HUMAN
6072,8,DDX10_HUMAN
6073,8,DDX10_HUMAN
6074,8,DDX10_HUMAN
6075,8,DDX10_HUMAN
6076,8,DDX10_HUMAN
6077,8,DDX10_HUMAN
6078,8,DDX10_HUMAN
6079,8,DDX10_HUMAN
6080,8,DDX10_HUMAN
6081,8,DDX10_HUMAN
6082,8,DDX10_HUMAN
6083,8,DDX10_HUMAN
6084,8,DDX10_HUMAN
6085,8,DDX10_HUMAN
6086,8,DDX10_HUMAN
6087,8,DDX10_HUMAN
6088,8,DDX10_HUMAN
6089,8,DDX10_HUMAN
6090,8,DDX10_HUMAN
6091,8,DDX10_HUMAN
6092,8,DDX10_HUMAN
6093,8,DDX10_HUMAN
6094,8,DDX10_HUMAN
6095,8,DDX10_HUMAN
6096,8,DDX10_HUMAN
6097,8,DDX10_HUMAN
6098,8,DDX10_HUMAN
6099,8,DDX10_HUMAN
6100,8,DDX10_HUMAN
6101,8,DDX10_HUMAN
6102,8,DDX10_HUMAN
6103,8,DDX10_HUMAN
6104,8,DDX10_HUMAN
6105,8,DDX10_HUMAN
6106,8,DDX10_HUMAN
6107,8,DDX10_HUMAN
6108,8,DDX10_HUMAN
6109,8,DDX10_HUMAN
6110,8,DDX10_HUMAN
6111,8,DDX10_HUMAN
6112,8,DDX10_HUMAN
6113,8,DDX10_HUMAN
6114,8,DDX10_HUMAN
6115,8,DDX10_HUMAN
6116,8,DDX10_HUMAN
6117,8,DDX10_HUMAN
6118,8,DDX10_HUMAN
6119,8,DDX10_HUMAN
6120,8,DDX10_HUMAN
6121,8,DDX10_HUMAN
6122,8,DDX10_HUMAN
6123,8,DDX10_HUMAN
6124,8,DDX10_HUMAN
6125,8,DDX10_HUMAN
6126,8,DDX10_HUMAN
6127,8,DDX10_HUMAN
6128,8,DDX10_HUMAN
6129,8,DDX10_HUMAN
6130,8,DDX10_HUMAN
6131,8,DDX10_HUMAN
6132,8,DDX10_HUMAN
6133,8,DDX10_HUMAN
6134,8,DDX10_HUMAN
6135,8,DDX10_HUMAN
6136,8,DDX10_HUMAN
6137,8,DDX10_HUMAN
6138,8,DDX10_HUMAN
6139,8,DDX10_HUMAN
6140,8,DDX10_HUMAN
6141,8,DDX10_HUMAN
6142,8,DDX10_HUMAN
6143,8,DDX10_HUMAN
6144,8,DDX10_HUMAN
6145,8,DDX10_HUMAN
6146,8,DDX10_HUMAN
6147,8,DDX10_HUMAN
6148,8,DDX10_HUMAN
6149,8,DDX10_HUMAN
6150,8,DDX10_HUMAN
6151,8,DDX10_HUMAN
6152,8,DDX10_HUMAN
6153,8,DDX10_HUMAN
6154,8,DDX10_HUMAN
6155,8,DDX10_HUMAN
6156,8,DDX10_HUMAN
6157,8,DDX10_HUMAN
6158,8,DDX10_HUMAN
6159,8,DDX10_HUMAN
6160,8,DDX10_HUMAN
6161,8,DDX10_HUMAN
6162,8,DDX10_HUMAN
6163,8,DDX10_HUMAN
6164,8,DDX10_HUMAN
6165,8,DDX10_HUMAN
6166,8,DDX10_HUMAN
6167,8,DDX10_HUMAN
6168,8,DDX10_HUMAN
6169,8,DDX10_HUMAN
6170,8,DDX10_HUMAN
6171,8,DDX10_HUMAN
6172,8,DDX10_HUMAN
6173,8,DDX10_HUMAN
6174,8,DDX10_HUMAN
6175,8,DDX10_HUMAN
6176,8,DDX10_HUMAN
6177,8,DDX10_HUMAN
6178,8,DDX10_HUMAN
6179,8,DDX10_HUMAN
6180,8,DDX10_HUMAN
6181,8,DDX10_HUMAN
6182,8,DDX10_HUMAN
6183,8,DDX10_HUMAN
6184,8,DDX10_HUMAN
6185,8,DDX10_HUMAN
6186,8,DDX10_HUMAN
6187,8,DDX10_HUMAN
6188,8,DDX10_HUMAN
6189,8,DDX10_HUMAN
6190,8,DDX10_HUMAN
6191,8,DDX10_HUMAN
6192,8,DDX10_HUMAN
6193,8,DDX10_HUMAN
6194,8,DDX10_HUMAN
6195,8,DDX10_HUMAN
6196,8,DDX10_HUMAN
6197,8,DDX10_HUMAN
6198,8,DDX10_HUMAN
6199,8,DDX10_HUMAN
6200,8,DDX10_HUMAN
6201,8,DDX10_HUMAN
6202,8,DDX10_HUMAN
6203,8,DDX10_HUMAN
6204,8,DDX10_HUMAN
6205,8,DDX10_HUMAN
6206,8,DDX10_HUMAN
6207,8,DDX10_HUMAN
6208,8,DDX10_HUMAN
6209,8,DDX10_HUMAN
6210,8,DDX10_HUMAN
6211,8,DDX10_HUMAN
6212,8,DDX10_HUMAN
6213,8,DDX10_HUMAN
6214,8,DDX10_HUMAN
6215,8,DDX10_HUMAN
6216,8,DDX10_HUMAN
6217,8,DDX10_HUMAN
6218,8,DDX10_HUMAN
6219,8,DDX10_HUMAN
6220,8,DDX10_HUMAN
6221,8,DDX10_HUMAN
6222,8,DDX10_HUMAN
6223,8,DDX10_HUMAN
6224,8,DDX10_HUMAN
6225,8,DDX10_HUMAN
6226,8,DDX10_HUMAN
6227,8,DDX10_HUMAN
6228,8,DDX10_HUMAN
6229,8,DDX10_HUMAN
6230,8,DDX10_HUMAN
6231,8,DDX10_HUMAN
6232,8,DDX10_HUMAN
6233,8,DDX10_HUMAN
6234,8,DDX10_HUMAN
6235,8,DDX10_HUMAN
6236,8,DDX10_HUMAN
6237,8,DDX10_HUMAN
6238,8,DDX10_HUMAN
6239,8,DDX10_HUMAN
6240,8,DDX10_HUMAN
6241,8,DDX10_HUMAN
6242,8,DDX10_HUMAN
6243,8,DDX10_HUMAN
6244,8,DDX10_HUMAN
6245,8,DDX10_HUMAN
6246,8,DDX10_HUMAN
6247,8,DDX10_HUMAN
6248,8,DDX10_HUMAN
6249,8,DDX10_HUMAN
6250,8,DDX10_HUMAN
6251,8,DDX10_HUMAN
6252,8,DDX10_HUMAN
6253,8,DDX10_HUMAN
6254,8,DDX10_HUMAN
6255,8,DDX10_HUMAN
6256,8,DDX10_HUMAN
6257,8,DDX10_HUMAN
6258,8,DDX10_HUMAN
6259,8,DDX10_HUMAN
6260,8,DDX10_HUMAN
6261,8,DDX10_HUMAN
6262,8,DDX10_HUMAN
6263,8,DDX10_HUMAN
6264,8,DDX10_HUMAN
6265,8,DDX10_HUMAN
6266,8,DDX10_HUMAN
6267,8,DDX10_HUMAN
6268,8,DDX10_HUMAN
6269,8,DDX10_HUMAN
6270,8,DDX10_HUMAN
6271,8,DDX10_HUMAN
6272,8,DDX10_HUMAN
6273,8,DDX10_HUMAN
6274,8,DDX10_HUMAN
6275,8,DDX10_HUMAN
6276,8,DDX10_HUMAN
6277,8,DDX10_HUMAN
6278,8,DDX10_HUMAN
6279,8,DDX10_HUMAN
6280,8,DDX10_HUMAN
6281,8,DDX10_HUMAN
6282,8,DDX10_HUMAN
6283,8,DDX10_HUMAN
6284,8,DDX10_HUMAN
6285,8,DDX10_HUMAN
6286,8,DDX10_HUMAN
6287,8,DDX10_HUMAN
6288,8,DDX10_HUMAN
6289,8,DDX10_HUMAN
6290,8,DDX10_HUMAN
6291,8,DDX10_HUMAN
6292,8,DDX10_HUMAN
6293,8,DDX10_HUMAN
6294,8,DDX10_HUMAN
6295,8,DDX10_HUMAN
6296,8,DDX10_HUMAN
6297,8,DDX10_HUMAN
6298,8,DDX10_HUMAN
6299,8,DDX10_HUMAN
6300,8,DDX10_HUMAN
6301,8,DDX10_HUMAN
6302,8,DDX10_HUMAN
6303,8,DDX10_HUMAN
6304,8,DDX10_HUMAN
6305,8,DDX10_HUMAN
6306,8,DDX10_HUMAN
6307,8,DDX10_HUMAN
6308,8,DDX10_HUMAN
6309,8,DDX10_HUMAN
6310,8,DDX10_HUMAN
6311,8,DDX10_HUMAN
6312,8,DDX10_HUMAN
6313,8,DDX10_HUMAN
6314,8,DDX10_HUMAN
6315,8,DDX10_HUMAN
6316,8,DDX10_HUMAN
6317,8,DDX10_HUMAN
6318,8,DDX10_HUMAN
6319,8,DDX10_HUMAN
6320,8,DDX10_HUMAN
6321,8,DDX10_HUMAN
6322,8,DDX10_HUMAN
6323,8,DDX10_HUMAN
6324,8,DDX10_HUMAN
6325,8,DDX10_HUMAN
6326,8,DDX10_HUMAN
6327,8,DDX10_HUMAN
6328,8,DDX10_HUMAN
6329,8,DDX10_HUMAN
6330,8,DDX10_HUMAN
6331,8,DDX10_HUMAN
6332,8,DDX10_HUMAN
6333,8,DDX10_HUMAN
6334,8,DDX10_HUMAN
6335,8,DDX10_HUMAN
6336,8,DDX10_HUMAN
6337,8,DDX10_HUMAN
6338,8,DDX10_HUMAN
6339,8,DDX10_HUMAN
6340,8,DDX10_HUMAN
6341,8,DDX10_HUMAN
6342,8,DDX10_HUMAN
6343,8,DDX10_HUMAN
6344,8,DDX10_HUMAN
6345,8,DDX10_HUMAN
6346,8,DDX10_HUMAN
6347,8,DDX10_HUMAN
6348,8,DDX10_HUMAN
6349,8,DDX10_HUMAN
6350,8,DDX10_HUMAN
6351,8,DDX10_HUMAN
6352,8,DDX10_HUMAN
6353,8,DDX10_HUMAN
6354,8,DDX10_HUMAN
6355,8,DDX10_HUMAN
6356,8,DDX10_HUMAN
6357,8,DDX10_HUMAN
6358,8,DDX10_HUMAN
6359,8,DDX10_HUMAN
6360,8,DDX10_HUMAN
6361,8,DDX10_HUMAN
6362,8,DDX10_HUMAN
6363,8,DDX10_HUMAN
6364,8,DDX10_HUMAN
6365,8,DDX10_HUMAN
6366,8,DDX10_HUMAN
6367,8,DDX10_HUMAN
6368,8,DDX10_HUMAN
6369,8,DDX10_HUMAN
6370,8,DDX10_HUMAN
6371,8,DDX10_HUMAN
6372,8,DDX10_HUMAN
6373,8,DDX10_HUMAN
6374,8,DDX10_HUMAN
6375,8,DDX10_HUMAN
6376,8,DDX10_HUMAN
6377,8,DDX10_HUMAN
6378,8,DDX10_HUMAN
6379,8,DDX10_HUMAN
6380,8,DDX10_HUMAN
6381,8,DDX10_HUMAN
6382,8,DDX10_HUMAN
6383,8,DDX10_HUMAN
6384,8,DDX10_HUMAN
6385,8,DDX10_HUMAN
6386,8,DDX10_HUMAN
6387,8,DDX10_HUMAN
6388,8,DDX10_HUMAN
6389,8,DDX10_HUMAN
6390,8,DDX10_HUMAN
6391,8,DDX10_HUMAN
6392,8,DDX10_HUMAN
6393,8,DDX10_HUMAN
6394,8,DDX10_HUMAN
6395,8,DDX10_HUMAN
6396,8,DDX10_HUMAN
6397,8,DDX10_HUMAN
6398,8,DDX10_HUMAN
6399,8,DDX10_HUMAN
6400,8,DDX10_HUMAN
6401,8,DDX10_HUMAN
6402,8,DDX10_HUMAN
6403,8,DDX10_HUMAN
6404,8,DDX10_HUMAN
6405,8,DDX10_HUMAN
6406,8,DDX10_HUMAN
6407,8,DDX10_HUMAN
6408,8,DDX10_HUMAN
6409,8,DDX10_HUMAN
6410,8,DDX10_HUMAN
6411,8,DDX10_HUMAN
6412,8,DDX10_HUMAN
6413,8,DDX10_HUMAN
6414,8,DDX10_HUMAN
6415,8,DDX10_HUMAN
6416,8,DDX10_HUMAN
6417,8,DDX10_HUMAN
6418,8,DDX10_HUMAN
6419,8,DDX10_HUMAN
6420,8,DDX10_HUMAN
6421,8,DDX10_HUMAN
6422,8,DDX10_HUMAN
6423,8,DDX10_HUMAN
6424,8,DDX10_HUMAN
6425,8,DDX10_HUMAN
6426,8,DDX10_HUMAN
6427,8,DDX10_HUMAN
6428,8,DDX10_HUMAN
6429,8,DDX10_HUMAN
6430,8,DDX10_HUMAN
6431,8,DDX10_HUMAN
6432,8,DDX10_HUMAN
6433,8,DDX10_HUMAN
6434,8,DDX10_HUMAN
6435,8,DDX10_HUMAN
6436,8,DDX10_HUMAN
6437,8,DDX10_HUMAN
6438,8,DDX10_HUMAN
6439,8,DDX10_HUMAN
6440,8,DDX10_HUMAN
6441,8,DDX10_HUMAN
6442,8,DDX10_HUMAN
6443,8,DDX10_HUMAN
6444,8,DDX10_HUMAN
6445,8,DDX10_HUMAN
6446,8,DDX10_HUMAN
6447,8,DDX10_HUMAN
6448,8,DDX10_HUMAN
6449,8,DDX10_HUMAN
6450,8,DDX10_HUMAN
6451,8,DDX10_HUMAN
6452,8,DDX10_HUMAN
6453,9,E2F8_HUMAN
6454,9,E2F8_HUMAN
6455,9,E2F8_HUMAN
6456,9,E2F8_HUMAN
6457,9,E2F8_HUMAN
6458,9,E2F8_HUMAN
6459,9,E2F8_HUMAN
6460,9,E2F8_HUMAN
6461,9,E2F8_HUMAN
6462,9,E2F8_HUMAN
6463,9,E2F8_HUMAN
6464,9,E2F8_HUMAN
6465,9,E2F8_HUMAN
6466,9,E2F8_HUMAN
6467,9,E2F8_HUMAN
6468,9,E2F8_HUMAN
6469,9,E2F8_HUMAN
6470,9,E2F8_HUMAN
6471,9,E2F8_HUMAN
6472,9,E2F8_HUMAN
6473,9,E2F8_HUMAN
6474,9,E2F8_HUMAN
6475,9,E2F8_HUMAN
6476,9,E2F8_HUMAN
6477,9,E2F8_HUMAN
6478,9,E2F8_HUMAN
6479,9,E2F8_HUMAN
6480,9,E2F8_HUMAN
6481,9,E2F8_HUMAN
6482,9,E2F8_HUMAN
6483,9,E2F8_HUMAN
6484,9,E2F8_HUMAN
6485,9,E2F8_HUMAN
6486,9,E2F8_HUMAN
6487,9,E2F8_HUMAN
6488,9,E2F8_HUMAN
6489,9,E2F8_HUMAN
6490,9,E2F8_HUMAN
6491,9,E2F8_HUMAN
6492,9,E2F8_HUMAN
6493,9,E2F8_HUMAN
6494,9,E2F8_HUMAN
6495,9,E2F8_HUMAN
6496,9,E2F8_HUMAN
6497,9,E2F8_HUMAN
6498,9,E2F8_HUMAN
6499,9,E2F8_HUMAN
6500,9,E2F8_HUMAN
6501,9,E2F8_HUMAN
6502,9,E2F8_HUMAN
6503,9,E2F8_HUMAN
6504,9,E2F8_HUMAN
6505,9,E2F8_HUMAN
6506,9,E2F8_HUMAN
6507,9,E2F8_HUMAN
6508,9,E2F8_HUMAN
6509,9,E2F8_HUMAN
6510,9,E2F8_HUMAN
6511,9,E2F8_HUMAN
6512,9,E2F8_HUMAN
6513,9,E2F8_HUMAN
6514,9,E2F8_HUMAN
6515,9,E2F8_HUMAN
6516,9,E2F8_HUMAN
6517,9,E2F8_HUMAN
6518,9,E2F8_HUMAN
6519,9,E2F8_HUMAN
6520,9,E2F8_HUMAN
6521,9,E2F8_HUMAN
6522,9,E2F8_HUMAN
6523,9,E2F8_HUMAN
6524,9,E2F8_HUMAN
6525,9,E2F8_HUMAN
6526,9,E2F8_HUMAN
6527,9,E2F8_HUMAN
6528,9,E2F8_HUMAN
6529,9,E2F8_HUMAN
6530,9,E2F8_HUMAN
6531,9,E2F8_HUMAN
6532,9,E2F8_HUMAN
6533,9,E2F8_HUMAN
6534,9,E2F8_HUMAN
6535,9,E2F8_HUMAN
6536,9,E2F8_HUMAN
6537,9,E2F8_HUMAN
6538,9,E2F8_HUMAN
6539,9,E2F8_HUMAN
6540,9,E2F8_HUMAN
6541,9,E2F8_HUMAN
6542,9,E2F8_HUMAN
6543,9,E2F8_HUMAN
6544,9,E2F8_HUMAN
6545,9,E2F8_HUMAN
6546,9,E2F8_HUMAN
6547,9,E2F8_HUMAN
6548,9,E2F8_HUMAN
6549,9,E2F8_HUMAN
6550,9,E2F8_HUMAN
6551,9,E2F8_HUMAN
6552,9,E2F8_HUMAN
6553,9,E2F8_HUMAN
6554,9,E2F8_HUMAN
6555,9,E2F8_HUMAN
6556,9,E2F8_HUMAN
6557,9,E2F8_HUMAN
6558,9,E2F8_HUMAN
6559,9,E2F8_HUMAN
6560,9,E2F8_HUMAN
6561,9,E2F8_HUMAN
6562,9,E2F8_HUMAN
6563,9,E2F8_HUMAN
6564,9,E2F8_HUMAN
6565,9,E2F8_HUMAN
6566,9,E2F8_HUMAN
6567,9,E2F8_HUMAN
6568,9,E2F8_HUMAN
6569,9,E2F8_HUMAN
6570,9,E2F8_HUMAN
6571,9,E2F8_HUMAN
6572,9,E2F8_HUMAN
6573,9,E2F8_HUMAN
6574,9,E2F8_HUMAN
6575,9,E2F8_HUMAN
6576,9,E2F8_HUMAN
6577,9,E2F8_HUMAN
6578,9,E2F8_HUMAN
6579,9,E2F8_HUMAN
6580,9,E2F8_HUMAN
6581,9,E2F8_HUMAN
6582,9,E2F8_HUMAN
6583,9,E2F8_HUMAN
6584,9,E2F8_HUMAN
6585,9,E2F8_HUMAN
6586,9,E2F8_HUMAN
6587,9,E2F8_HUMAN
6588,9,E2F8_HUMAN
6589,9,E2F8_HUMAN
6590,9,E2F8_HUMAN
6591,9,E2F8_HUMAN
6592,9,E2F8_HUMAN
6593,9,E2F8_HUMAN
6594,9,E2F8_HUMAN
6595,9,E2F8_HUMAN
6596,9,E2F8_HUMAN
6597,9,E2F8_HUMAN
6598,9,E2F8_HUMAN
6599,9,E2F8_HUMAN
6600,9,E2F8_HUMAN
6601,9,E2F8_HUMAN
6602,9,E2F8_HUMAN
6603,9,E2F8_HUMAN
6604,9,E2F8_HUMAN
6605,9,E2F8_HUMAN
6606,9,E2F8_HUMAN
6607,9,E2F8_HUMAN
6608,9,E2F8_HUMAN
6609,9,E2F8_HUMAN
6610,9,E2F8_HUMAN
6611,9,E2F8_HUMAN
6612,9,E2F8_HUMAN
6613,9,E2F8_HUMAN
6614,9,E2F8_HUMAN
6615,9,E2F8_HUMAN
6616,9,E2F8_HUMAN
6617,9,E2F8_HUMAN
6618,9,E2F8_HUMAN
6619,9,E2F8_HUMAN
6620,9,E2F8_HUMAN
6621,9,E2F8_HUMAN
6622,9,E2F8_HUMAN
6623,9,E2F8_HUMAN
6624,9,E2F8_HUMAN
6625,9,E2F8_HUMAN
6626,9,E2F8_HUMAN
6627,9,E2F8_HUMAN
6628,9,E2F8_HUMAN
6629,9,E2F8_HUMAN
6630,9,E2F8_HUMAN
6631,9,E2F8_HUMAN
6632,9,E2F8_HUMAN
6633,9,E2F8_HUMAN
6634,9,E2F8_HUMAN
6635,9,E2F8_HUMAN
6636,9,E2F8_HUMAN
6637,9,E2F8_HUMAN
6638,9,E2F8_HUMAN
6639,9,E2F8_HUMAN
6640,9,E2F8_HUMAN
6641,9,E2F8_HUMAN
6642,9,E2F8_HUMAN
6643,9,E2F8_HUMAN
6644,9,E2F8_HUMAN
6645,9,E2F8_HUMAN
6646,9,E2F8_HUMAN
6647,9,E2F8_HUMAN
6648,9,E2F8_HUMAN
6649,9,E2F8_HUMAN
6650,9,E2F8_HUMAN
6651,9,E2F8_HUMAN
6652,9,E2F8_HUMAN
6653,9,E2F8_HUMAN
6654,9,E2F8_HUMAN
6655,9,E2F8_HUMAN
6656,9,E2F8_HUMAN
6657,9,E2F8_HUMAN
6658,9,E2F8_HUMAN
6659,9,E2F8_HUMAN
6660,9,E2F8_HUMAN
6661,9,E2F8_HUMAN
6662,9,E2F8_HUMAN
6663,9,E2F8_HUMAN
6664,9,E2F8_HUMAN
6665,9,E2F8_HUMAN
6666,9,E2F8_HUMAN
6667,9,E2F8_HUMAN
6668,9,E2F8_HUMAN
6669,9,E2F8_HUMAN
6670,9,E2F8_HUMAN
6671,9,E2F8_HUMAN
6672,9,E2F8_HUMAN
6673,9,E2F8_HUMAN
6674,9,E2F8_HUMAN
6675,9,E2F8_HUMAN
6676,9,E2F8_HUMAN
6677,9,E2F8_HUMAN
6678,9,E2F8_HUMAN
6679,9,E2F8_HUMAN
6680,9,E2F8_HUMAN
6681,9,E2F8_HUMAN
6682,9,E2F8_HUMAN
6683,9,E2F8_HUMAN
6684,9,E2F8_HUMAN
6685,9,E2F8_HUMAN
6686,9,E2F8_HUMAN
6687,9,E2F8_HUMAN
6688,9,E2F8_HUMAN
6689,9,E2F8_HUMAN
6690,9,E2F8_HUMAN
6691,9,E2F8_HUMAN
6692,9,E2F8_HUMAN
6693,9,E2F8_HUMAN
6694,9,E2F8_HUMAN
6695,9,E2F8_HUMAN
6696,9,E2F8_HUMAN
6697,9,E2F8_HUMAN
6698,9,E2F8_HUMAN
6699,9,E2F8_HUMAN
6700,9,E2F8_HUMAN
6701,9,E2F8_HUMAN
6702,9,E2F8_HUMAN
6703,9,E2F8_HUMAN
6704,9,E2F8_HUMAN
6705,9,E2F8_HUMAN
6706,9,E2F8_HUMAN
6707,9,E2F8_HUMAN
6708,9,E2F8_HUMAN
6709,9,E2F8_HUMAN
6710,9,E2F8_HUMAN
6711,9,E2F8_HUMAN
6712,9,E2F8_HUMAN
6713,9,E2F8_HUMAN
6714,9,E2F8_HUMAN
6715,9,E2F8_HUMAN
6716,9,E2F8_HUMAN
6717,9,E2F8_HUMAN
6718,9,E2F8_HUMAN
6719,9,E2F8_HUMAN
6720,9,E2F8_HUMAN
6721,9,E2F8_HUMAN
6722,9,E2F8_HUMAN
6723,9,E2F8_HUMAN
6724,9,E2F8_HUMAN
6725,9,E2F8_HUMAN
6726,9,E2F8_HUMAN
6727,9,E2F8_HUMAN
6728,9,E2F8_HUMAN
6729,9,E2F8_HUMAN
6730,9,E2F8_HUMAN
6731,9,E2F8_HUMAN
6732,9,E2F8_HUMAN
6733,9,E2F8_HUMAN
6734,9,E2F8_HUMAN
6735,9,E2F8_HUMAN
6736,9,E2F8_HUMAN
6737,9,E2F8_HUMAN
6738,9,E2F8_HUMAN
6739,9,E2F8_HUMAN
6740,9,E2F8_HUMAN
6741,9,E2F8_HUMAN
6742,9,E2F8_HUMAN
6743,9,E2F8_HUMAN
6744,9,E2F8_HUMAN
6745,9,E2F8_HUMAN
6746,9,E2F8_HUMAN
6747,9,E2F8_HUMAN
6748,9,E2F8_HUMAN
6749,9,E2F8_HUMAN
6750,9,E2F8_HUMAN
6751,9,E2F8_HUMAN
6752,9,E2F8_HUMAN
6753,9,E2F8_HUMAN
6754,9,E2F8_HUMAN
6755,9,E2F8_HUMAN
6756,9,E2F8_HUMAN
6757,9,E2F8_HUMAN
6758,9,E2F8_HUMAN
6759,9,E2F8_HUMAN
6760,9,E2F8_HUMAN
6761,9,E2F8_HUMAN
6762,9,E2F8_HUMAN
6763,9,E2F8_HUMAN
6764,9,E2F8_HUMAN
6765,9,E2F8_HUMAN
6766,9,E2F8_HUMAN
6767,9,E2F8_HUMAN
6768,9,E2F8_HUMAN
6769,9,E2F8_HUMAN
6770,9,E2F8_HUMAN
6771,9,E2F8_HUMAN
6772,9,E2F8_HUMAN
6773,9,E2F8_HUMAN
6774,9,E2F8_HUMAN
6775,9,E2F8_HUMAN
6776,9,E2F8_HUMAN
6777,9,E2F8_HUMAN
6778,9,E2F8_HUMAN
6779,9,E2F8_HUMAN
6780,9,E2F8_HUMAN
6781,9,E2F8_HUMAN
6782,9,E2F8_HUMAN
6783,9,E2F8_HUMAN
6784,9,E2F8_HUMAN
6785,9,E2F8_HUMAN
6786,9,E2F8_HUMAN
6787,9,E2F8_HUMAN
6788,9,E2F8_HUMAN
6789,9,E2F8_HUMAN
6790,9,E2F8_HUMAN
6791,9,E2F8_HUMAN
6792,9,E2F8_HUMAN
6793,9,E2F8_HUMAN
6794,9,E2F8_HUMAN
6795,9,E2F8_HUMAN
6796,9,E2F8_HUMAN
6797,9,E2F8_HUMAN
6798,9,E2F8_HUMAN
6799,9,E2F8_HUMAN
6800,9,E2F8_HUMAN
6801,9,E2F8_HUMAN
6802,9,E2F8_HUMAN
6803,9,E2F8_HUMAN
6804,9,E2F8_HUMAN
6805,9,E2F8_HUMAN
6806,9,E2F8_HUMAN
6807,9,E2F8_HUMAN
6808,9,E2F8_HUMAN
6809,9,E2F8_HUMAN
6810,9,E2F8_HUMAN
6811,9,E2F8_HUMAN
6812,9,E2F8_HUMAN
6813,9,E2F8_HUMAN
6814,9,E2F8_HUMAN
6815,9,E2F8_HUMAN
6816,9,E2F8_HUMAN
6817,9,E2F8_HUMAN
6818,9,E2F8_HUMAN
6819,9,E2F8_HUMAN
6820,9,E2F8_HUMAN
6821,9,E2F8_HUMAN
6822,9,E2F8_HUMAN
6823,9,E2F8_HUMAN
6824,9,E2F8_HUMAN
6825,9,E2F8_HUMAN
6826,9,E2F8_HUMAN
6827,9,E2F8_HUMAN
6828,9,E2F8_HUMAN
6829,9,E2F8_HUMAN
6830,9,E2F8_HUMAN
6831,9,E2F8_HUMAN
6832,9,E2F8_HUMAN
6833,9,E2F8_HUMAN
6834,9,E2F8_HUMAN
6835,9,E2F8_HUMAN
6836,9,E2F8_HUMAN
6837,9,E2F8_HUMAN
6838,9,E2F8_HUMAN
6839,9,E2F8_HUMAN
6840,9,E2F8_HUMAN
6841,9,E2F8_HUMAN
6842,9,E2F8_HUMAN
6843,9,E2F8_HUMAN
6844,9,E2F8_HUMAN
6845,9,E2F8_HUMAN
6846,9,E2F8_HUMAN
6847,9,E2F8_HUMAN
6848,9,E2F8_HUMAN
6849,9,E2F8_HUMAN
